Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
24.0,2.16,51.8,2.131,0.03066272222222222,9.845696916666666,730.6810000000012
24.02,1.74,41.7,2.118,0.0245335,9.870230416666667,732.7990000000012
24.0,2.25,54.0,2.118,0.03177,9.902000416666667,734.9170000000013
24.0,2.16,51.8,2.133,0.030691499999999997,9.932691916666666,737.0500000000013
24.01,1.62,38.8,2.119,0.02283811111111111,9.955530027777778,739.1690000000013
24.01,2.25,54.0,2.119,0.03178500000000001,9.987315027777777,741.2880000000014
24.01,2.22,53.3,2.134,0.03159505555555555,10.018910083333333,743.4220000000014
24.0,1.68,40.3,2.123,0.023765805555555554,10.042675888888889,745.5450000000014
24.02,2.1,50.4,2.133,0.029862,10.072537888888888,747.6780000000015
24.01,2.22,53.3,2.116,0.031328555555555554,10.103866444444444,749.7940000000015
24.01,2.22,53.3,2.116,0.031328555555555554,10.135195,751.9100000000014
24.0,1.83,43.9,2.136,0.026047333333333336,10.161242333333332,754.0460000000014
24.01,1.68,40.3,2.122,0.023754611111111105,10.184996944444443,756.1680000000014
24.01,2.22,53.3,2.12,0.03138777777777778,10.21638472222222,758.2880000000014
24.0,1.77,42.4,2.131,0.02509844444444444,10.241483166666663,760.4190000000013
24.0,2.25,54.0,2.126,0.031889999999999995,10.273373166666664,762.5450000000013
24.0,1.74,41.7,2.131,0.024684083333333336,10.298057249999998,764.6760000000013
24.0,2.16,51.8,2.123,0.030547611111111112,10.328604861111108,766.7990000000013
24.01,1.74,41.7,2.12,0.02455666666666667,10.353161527777775,768.9190000000013
24.0,2.22,53.2,2.131,0.03149144444444444,10.38465297222222,771.0500000000013
24.02,1.56,37.4,2.121,0.022034833333333333,10.406687805555553,773.1710000000013
24.0,1.8,43.2,2.117,0.025404000000000003,10.432091805555553,775.2880000000013
24.02,2.16,51.8,2.132,0.030677111111111113,10.462768916666663,777.4200000000012
24.0,2.22,53.2,2.121,0.03134366666666667,10.49411258333333,779.5410000000012
24.01,2.22,53.3,2.12,0.03138777777777778,10.525500361111106,781.6610000000012
24.01,2.25,54.0,2.127,0.031904999999999996,10.557405361111107,783.7880000000011
24.01,2.16,51.8,2.121,0.03051883333333333,10.58792419444444,785.9090000000011
24.01,1.8,43.2,2.12,0.025440000000000004,10.61336419444444,788.0290000000011
24.01,2.25,54.0,2.129,0.031935,10.64529919444444,790.1580000000012
24.02,1.89,45.3,2.118,0.026651499999999998,10.67195069444444,792.2760000000012
24.01,2.22,53.3,2.123,0.03143219444444444,10.703382888888886,794.3990000000013
24.0,1.71,41.0,2.132,0.024281111111111114,10.727663999999997,796.5310000000012
24.01,2.22,53.3,2.116,0.031328555555555554,10.758992555555553,798.6470000000012
24.01,2.13,51.1,2.122,0.030120611111111112,10.789113166666663,800.7690000000011
24.0,2.25,54.0,2.117,0.031755,10.820868166666664,802.8860000000011
24.01,1.65,39.6,2.124,0.023364000000000003,10.844232166666664,805.0100000000011
24.0,2.19,52.5,2.12,0.03091666666666667,10.87514883333333,807.1300000000011
24.01,2.16,51.8,2.122,0.03053322222222222,10.905682055555554,809.2520000000011
24.02,2.13,51.1,2.131,0.03024836111111111,10.935930416666665,811.3830000000011
24.02,2.22,53.3,2.116,0.031328555555555554,10.96725897222222,813.499000000001
24.02,1.62,38.9,2.12,0.02290777777777778,10.990166749999998,815.619000000001
24.01,1.89,45.3,2.133,0.02684025,11.017006999999998,817.7520000000011
24.01,2.25,54.0,2.119,0.03178500000000001,11.048791999999997,819.8710000000011
24.0,1.8,43.2,2.118,0.025416,11.074207999999997,821.9890000000012
24.0,2.25,54.0,2.131,0.03196499999999999,11.106172999999997,824.1200000000011
24.02,1.77,42.5,2.123,0.025063194444444447,11.13123619444444,826.2430000000012
24.0,2.25,54.0,2.122,0.03183,11.16306619444444,828.3650000000011
24.02,2.01,48.2,2.129,0.028504944444444444,11.191571138888884,830.4940000000012
24.02,2.25,54.0,2.123,0.031845000000000005,11.223416138888885,832.6170000000012
24.01,1.56,37.4,2.119,0.022014055555555558,11.24543019444444,834.7360000000012
24.01,1.65,39.6,2.127,0.023396999999999998,11.26882719444444,836.8630000000012
24.02,2.04,49.0,2.123,0.02889638888888889,11.297723583333328,838.9860000000012
24.0,2.22,53.2,2.117,0.03128455555555556,11.329008138888883,841.1030000000012
24.0,2.25,54.0,2.13,0.03195,11.360958138888883,843.2330000000012
24.01,1.77,42.4,2.117,0.024933555555555556,11.385891694444439,845.3500000000012
24.0,2.25,54.0,2.118,0.03177,11.417661694444439,847.4680000000012
24.01,1.77,42.4,2.132,0.02511022222222222,11.442771916666661,849.6000000000012
24.01,2.1,50.4,2.118,0.029651999999999998,11.472423916666662,851.7180000000012
24.01,1.74,41.7,2.12,0.02455666666666667,11.496980583333329,853.8380000000012
24.0,1.59,38.1,2.134,0.022584833333333335,11.519565416666662,855.9720000000012
24.0,2.01,48.2,2.118,0.028357666666666666,11.547923083333329,858.0900000000013
24.0,2.25,54.0,2.122,0.03183,11.579753083333328,860.2120000000012
24.01,2.25,54.0,2.129,0.031935,11.611688083333329,862.3410000000013
24.01,2.25,54.0,2.116,0.031740000000000004,11.643428083333328,864.4570000000012
24.01,1.65,39.6,2.119,0.023309,11.666737083333327,866.5760000000013
24.01,2.22,53.3,2.121,0.03140258333333333,11.69813966666666,868.6970000000013
24.01,1.74,41.7,2.126,0.024626166666666668,11.722765833333327,870.8230000000012
24.0,2.19,52.5,2.121,0.03093125,11.753697083333327,872.9440000000012
24.01,2.22,53.3,2.122,0.031417388888888884,11.785114472222215,875.0660000000012
24.02,2.19,52.6,2.13,0.031121666666666666,11.816236138888883,877.1960000000012
24.02,2.13,51.1,2.118,0.03006383333333333,11.846299972222216,879.3140000000012
24.0,1.71,41.0,2.121,0.02415583333333333,11.87045580555555,881.4350000000012
24.01,1.59,38.1,2.129,0.02253191666666667,11.892987722222216,883.5640000000012
24.02,1.77,42.5,2.122,0.02505138888888889,11.918039111111105,885.6860000000012
24.0,2.22,53.2,2.12,0.03132888888888889,11.949367999999993,887.8060000000012
24.02,1.68,40.3,2.131,0.02385536111111111,11.973223361111105,889.9370000000011
24.0,1.92,46.0,2.122,0.027114444444444444,12.00033780555555,892.0590000000011
24.01,1.62,38.8,2.133,0.022988999999999996,12.02332680555555,894.1920000000011
24.0,2.13,51.1,2.12,0.030092222222222225,12.053419027777773,896.3120000000011
24.0,2.19,52.5,2.122,0.030945833333333332,12.084364861111107,898.4340000000011
24.0,1.77,42.4,2.141,0.02521622222222222,12.109581083333328,900.5750000000011
24.02,2.13,51.1,2.136,0.030319333333333334,12.139900416666661,902.711000000001
24.0,1.65,39.6,2.119,0.023309,12.16320941666666,904.8300000000011
24.0,2.25,54.0,2.122,0.03183,12.19503941666666,906.952000000001
24.01,2.22,53.3,2.141,0.03169869444444444,12.226738111111104,909.093000000001
24.02,2.04,49.0,2.12,0.028855555555555558,12.255593666666659,911.213000000001
24.02,1.83,43.9,2.131,0.025986361111111106,12.28158002777777,913.344000000001
24.0,1.92,46.0,2.124,0.02714,12.308720027777769,915.468000000001
24.01,1.65,39.6,2.133,0.023463,12.332183027777768,917.601000000001
24.01,2.25,54.0,2.119,0.03178500000000001,12.363968027777767,919.720000000001
24.0,2.25,54.0,2.121,0.031815,12.395783027777767,921.841000000001
24.0,2.25,54.0,2.133,0.031995,12.427778027777768,923.9740000000011
24.0,2.22,53.2,2.119,0.03131411111111112,12.45909213888888,926.0930000000011
24.01,2.25,54.0,2.119,0.03178500000000001,12.490877138888878,928.2120000000011
24.01,2.25,54.0,2.13,0.03195,12.522827138888879,930.3420000000011
24.0,1.8,43.2,2.12,0.025440000000000004,12.548267138888878,932.4620000000011
24.03,2.22,53.3,2.12,0.03138777777777778,12.579654916666655,934.5820000000011
24.01,2.22,53.3,2.129,0.03152102777777777,12.611175944444433,936.7110000000011
24.0,2.22,53.2,2.12,0.03132888888888889,12.642504833333321,938.8310000000012
24.0,2.22,53.2,2.123,0.031373222222222226,12.673878055555543,940.9540000000012
24.0,2.22,53.2,2.139,0.03160966666666667,12.705487722222209,943.0930000000012
24.0,2.22,53.2,2.122,0.031358444444444446,12.736846166666654,945.2150000000012
24.0,2.22,53.2,2.128,0.03144711111111111,12.768293277777765,947.3430000000012
24.0,2.22,53.2,2.118,0.03129933333333333,12.799592611111098,949.4610000000013
24.0,2.22,53.2,2.118,0.03129933333333333,12.830891944444431,951.5790000000013
24.0,2.22,53.2,2.135,0.031550555555555554,12.862442499999988,953.7140000000013
24.02,1.65,39.6,2.125,0.023375,12.885817499999987,955.8390000000013
24.02,1.65,39.6,2.127,0.023396999999999998,12.909214499999987,957.9660000000013
24.01,1.65,39.6,2.116,0.023276000000000005,12.932490499999986,960.0820000000012
24.02,1.65,39.6,2.119,0.023309,12.955799499999985,962.2010000000013
24.02,1.65,39.6,2.131,0.023440999999999997,12.979240499999985,964.3320000000012
24.02,1.65,39.6,2.12,0.023320000000000004,13.002560499999985,966.4520000000012
24.02,1.65,39.6,2.12,0.023320000000000004,13.025880499999985,968.5720000000013
24.01,1.65,39.6,2.131,0.023440999999999997,13.049321499999985,970.7030000000012
24.02,1.65,39.6,2.121,0.023331,13.072652499999986,972.8240000000012
24.02,1.65,39.6,2.119,0.023309,13.095961499999985,974.9430000000012
24.02,1.65,39.6,2.131,0.023440999999999997,13.119402499999985,977.0740000000012
24.01,1.65,39.6,2.118,0.023298,13.142700499999986,979.1920000000013
24.02,1.62,38.9,2.118,0.022886166666666666,13.165586666666652,981.3100000000013
24.02,1.65,39.6,2.135,0.023485,13.189071666666653,983.4450000000013
24.02,1.65,39.6,2.12,0.023320000000000004,13.212391666666653,985.5650000000013
24.02,1.65,39.6,2.122,0.023341999999999998,13.235733666666652,987.6870000000013
24.02,1.62,38.9,2.125,0.022961805555555555,13.258695472222207,989.8120000000013
24.02,1.65,39.6,2.122,0.023341999999999998,13.282037472222207,991.9340000000012
24.02,1.65,39.6,2.122,0.023341999999999998,13.305379472222207,994.0560000000012
24.02,1.65,39.6,2.126,0.023386,13.328765472222207,996.1820000000012
24.02,1.62,38.9,2.124,0.022951,13.351716472222208,998.3060000000012
24.02,1.62,38.9,2.133,0.02304825,13.374764722222208,1000.4390000000012
24.02,1.62,38.9,2.117,0.02287536111111111,13.39764008333332,1002.5560000000012
24.02,1.65,39.6,2.121,0.023331,13.42097108333332,1004.6770000000012
24.02,1.65,39.6,2.13,0.02343,13.44440108333332,1006.8070000000012
24.02,1.65,39.6,2.12,0.023320000000000004,13.46772108333332,1008.9270000000012
24.02,1.65,39.6,2.123,0.023353000000000002,13.49107408333332,1011.0500000000012
24.02,1.65,39.6,2.131,0.023440999999999997,13.51451508333332,1013.1810000000012
24.02,1.62,38.9,2.121,0.022918583333333332,13.537433666666653,1015.3020000000012
24.02,1.62,38.9,2.12,0.02290777777777778,13.56034144444443,1017.4220000000012
24.02,1.62,38.9,2.124,0.022951,13.583292444444432,1019.5460000000012
24.02,1.65,39.6,2.122,0.023341999999999998,13.606634444444431,1021.6680000000011
24.02,1.62,38.9,2.12,0.02290777777777778,13.62954222222221,1023.7880000000011
24.02,1.62,38.9,2.13,0.023015833333333333,13.652558055555543,1025.9180000000013
24.02,1.62,38.9,2.117,0.02287536111111111,13.675433416666655,1028.0350000000012
24.02,1.62,38.9,2.119,0.022896972222222225,13.698330388888877,1030.1540000000011
24.02,1.62,38.9,2.136,0.023080666666666666,13.721411055555544,1032.290000000001
24.02,1.65,39.6,2.12,0.023320000000000004,13.744731055555544,1034.410000000001
24.02,1.62,38.9,2.118,0.022886166666666666,13.76761722222221,1036.528000000001
24.02,1.62,38.9,2.13,0.023015833333333333,13.790633055555544,1038.658000000001
24.02,1.62,38.9,2.121,0.022918583333333332,13.813551638888876,1040.7790000000011
24.02,1.62,38.9,2.118,0.022886166666666666,13.836437805555542,1042.897000000001
24.02,1.62,38.9,2.13,0.023015833333333333,13.859453638888876,1045.0270000000012
24.02,1.62,38.9,2.123,0.022940194444444447,13.882393833333321,1047.1500000000012
24.02,1.62,38.9,2.118,0.022886166666666666,13.905279999999987,1049.2680000000012
24.02,1.62,38.9,2.126,0.02297261111111111,13.928252611111098,1051.3940000000011
24.02,1.62,38.9,2.119,0.022896972222222225,13.95114958333332,1053.513000000001
24.02,1.62,38.9,2.119,0.022896972222222225,13.974046555555542,1055.632000000001
24.02,1.62,38.9,2.119,0.022896972222222225,13.996943527777765,1057.7510000000009
24.02,1.62,38.9,2.125,0.022961805555555555,14.01990533333332,1059.8760000000009
24.02,1.62,38.9,2.12,0.02290777777777778,14.042813111111098,1061.9960000000008
24.02,1.62,38.9,2.118,0.022886166666666666,14.065699277777764,1064.1140000000007
24.02,1.62,38.9,2.117,0.02287536111111111,14.088574638888876,1066.2310000000007
24.02,1.62,38.9,2.129,0.023005027777777777,14.111579666666653,1068.3600000000006
24.02,1.62,38.9,2.122,0.022929388888888885,14.134509055555542,1070.4820000000007
24.02,1.62,38.9,2.133,0.02304825,14.157557305555542,1072.6150000000007
24.01,1.56,37.4,2.122,0.02204522222222222,14.179602527777764,1074.7370000000008
24.03,0.87,20.9,2.128,0.012354222222222223,14.191956749999987,1076.8650000000007
24.02,1.62,38.9,2.124,0.022951,14.214907749999988,1078.9890000000007
24.02,1.62,38.9,2.135,0.023069861111111107,14.237977611111098,1081.1240000000007
24.02,1.62,38.9,2.123,0.022940194444444447,14.260917805555543,1083.2470000000008
24.02,1.65,39.6,2.134,0.023474,14.284391805555543,1085.3810000000008
24.01,1.59,38.1,2.123,0.022468416666666668,14.30686022222221,1087.5040000000008
24.01,1.62,38.8,2.12,0.022848888888888887,14.3297091111111,1089.6240000000007
24.03,1.05,25.2,2.13,0.014909999999999998,14.3446191111111,1091.7540000000008
24.02,1.41,33.8,2.12,0.019904444444444443,14.364523555555545,1093.8740000000007
24.04,1.08,25.9,2.119,0.015245027777777777,14.379768583333323,1095.9930000000006
24.04,1.44,34.6,2.13,0.020471666666666666,14.40024024999999,1098.1230000000007
24.02,1.5,36.0,2.117,0.02117,14.42141024999999,1100.2400000000007
24.03,1.62,38.9,2.12,0.02290777777777778,14.444318027777769,1102.3600000000006
24.01,1.5,36.0,2.133,0.02133,14.46564802777777,1104.4930000000006
24.01,2.01,48.2,2.121,0.028397833333333334,14.494045861111102,1106.6140000000007
24.0,1.71,41.0,2.119,0.024133055555555557,14.518178916666658,1108.7330000000006
24.02,2.04,49.0,2.127,0.02895083333333333,14.547129749999991,1110.8600000000006
24.0,2.22,53.2,2.12,0.03132888888888889,14.578458638888879,1112.9800000000005
24.01,1.86,44.6,2.117,0.026227277777777776,14.604685916666657,1115.0970000000004
24.01,1.95,46.8,2.133,0.027729,14.632414916666658,1117.2300000000005
24.01,1.77,42.4,2.151,0.025333999999999995,14.657748916666659,1119.3810000000005
24.0,2.25,54.0,2.121,0.031815,14.689563916666659,1121.5020000000006
24.01,1.68,40.3,2.118,0.02370983333333333,14.713273749999992,1123.6200000000006
24.01,2.13,51.1,2.129,0.03021997222222222,14.743493722222214,1125.7490000000005
24.01,1.35,32.4,2.119,0.019071,14.762564722222214,1127.8680000000004
24.03,1.38,33.1,2.117,0.01946463888888889,14.782029361111103,1129.9850000000004
24.01,2.22,53.3,2.133,0.03158025,14.813609611111103,1132.1180000000004
24.02,2.13,51.1,2.12,0.030092222222222225,14.843701833333325,1134.2380000000003
24.01,1.68,40.3,2.12,0.02373222222222222,14.867434055555547,1136.3580000000002
24.02,2.13,51.1,2.128,0.03020577777777778,14.897639833333326,1138.486
24.01,2.13,51.1,2.121,0.030106416666666667,14.927746249999993,1140.6070000000002
24.01,2.22,53.3,2.123,0.03143219444444444,14.959178444444438,1142.7300000000002
24.01,2.07,49.7,2.126,0.029350611111111112,14.98852905555555,1144.8560000000002
24.01,2.22,53.3,2.127,0.03149141666666666,15.020020472222216,1146.9830000000002
24.02,2.19,52.6,2.131,0.031136277777777777,15.051156749999993,1149.1140000000003
24.02,2.07,49.7,2.123,0.02930919444444445,15.080465944444438,1151.2370000000003
24.01,2.22,53.3,2.12,0.03138777777777778,15.111853722222214,1153.3570000000002
24.01,2.19,52.5,2.127,0.031018749999999998,15.142872472222214,1155.4840000000002
24.02,1.98,47.5,2.128,0.02807777777777778,15.170950249999992,1157.612
24.0,2.19,52.5,2.141,0.031222916666666666,15.20217316666666,1159.7530000000002
24.02,1.68,40.3,2.119,0.02372102777777778,15.225894194444438,1161.872
24.01,1.62,38.8,2.129,0.022945888888888887,15.248840083333327,1164.001
24.01,2.13,51.1,2.119,0.030078027777777783,15.278918111111105,1166.12
24.01,1.68,40.3,2.123,0.023765805555555554,15.30268391666666,1168.243
24.0,2.16,51.8,2.131,0.03066272222222222,15.333346638888884,1170.374
24.02,2.01,48.2,2.121,0.028397833333333334,15.361744472222217,1172.4950000000001
24.01,2.22,53.3,2.12,0.03138777777777778,15.393132249999994,1174.615
24.02,2.19,52.6,2.126,0.031063222222222225,15.424195472222216,1176.741
24.01,2.22,53.3,2.119,0.031372972222222226,15.455568444444438,1178.86
24.01,1.71,41.0,2.119,0.024133055555555557,15.479701499999994,1180.9789999999998
24.01,2.1,50.4,2.136,0.029904000000000003,15.509605499999994,1183.1149999999998
24.02,1.65,39.6,2.121,0.023331,15.532936499999995,1185.2359999999999
24.01,2.22,53.3,2.121,0.03140258333333333,15.564339083333328,1187.357
24.01,1.74,41.7,2.126,0.024626166666666668,15.588965249999994,1189.483
24.01,1.92,46.0,2.118,0.02706333333333333,15.616028583333327,1191.6009999999999
24.01,1.71,41.0,2.119,0.024133055555555557,15.640161638888882,1193.7199999999998
24.01,1.95,46.8,2.142,0.027846,15.668007638888882,1195.8619999999999
24.01,2.1,50.4,2.118,0.029651999999999998,15.697659638888883,1197.9799999999998
24.01,1.86,44.6,2.134,0.02643788888888889,15.724097527777772,1200.1139999999998
24.02,2.22,53.3,2.118,0.03135816666666666,15.75545569444444,1202.2319999999997
24.01,2.1,50.4,2.118,0.029651999999999998,15.78510769444444,1204.3499999999997
24.01,1.74,41.7,2.116,0.02451033333333334,15.809618027777773,1206.4659999999997
24.02,2.22,53.3,2.128,0.03150622222222222,15.841124249999996,1208.5939999999996
24.02,1.53,36.7,2.116,0.021571444444444445,15.86269569444444,1210.7099999999996
24.0,2.22,53.2,2.119,0.03131411111111112,15.894009805555552,1212.8289999999995
24.03,2.01,48.3,2.132,0.028604333333333332,15.922614138888886,1214.9609999999996
24.02,2.19,52.6,2.123,0.03101938888888889,15.953633527777775,1217.0839999999996
24.01,1.68,40.3,2.12,0.02373222222222222,15.977365749999997,1219.2039999999995
24.01,2.22,53.3,2.131,0.031550638888888885,16.008916388888885,1221.3349999999996
24.01,2.16,51.8,2.121,0.03051883333333333,16.039435222222217,1223.4559999999997
24.01,2.16,51.8,2.119,0.030490055555555555,16.069925277777774,1225.5749999999996
24.0,1.71,41.0,2.128,0.024235555555555555,16.09416083333333,1227.7029999999995
24.01,1.65,39.6,2.122,0.023341999999999998,16.11750283333333,1229.8249999999996
24.01,2.25,54.0,2.134,0.03201,16.14951283333333,1231.9589999999996
24.01,2.07,49.7,2.12,0.029267777777777778,16.178780611111108,1234.0789999999995
24.02,2.16,51.8,2.121,0.03051883333333333,16.20929944444444,1236.1999999999996
24.01,2.25,54.0,2.133,0.031995,16.24129444444444,1238.3329999999996
24.02,1.8,43.2,2.122,0.025464,16.266758444444438,1240.4549999999997
24.0,2.07,49.6,2.12,0.029208888888888892,16.295967333333326,1242.5749999999996
24.01,2.01,48.2,2.127,0.028478166666666666,16.324445499999992,1244.7019999999995
24.01,2.13,51.1,2.118,0.03006383333333333,16.354509333333326,1246.8199999999995
24.02,2.25,54.0,2.118,0.03177,16.386279333333327,1248.9379999999994
24.01,2.22,53.3,2.117,0.03134336111111111,16.41762269444444,1251.0549999999994
24.02,1.83,43.9,2.13,0.025974166666666663,16.443596861111107,1253.1849999999995
24.01,2.13,51.1,2.12,0.030092222222222225,16.47368908333333,1255.3049999999994
24.01,1.47,35.2,2.117,0.020699555555555554,16.494388638888886,1257.4219999999993
24.01,1.59,38.1,2.134,0.022584833333333335,16.51697347222222,1259.5559999999994
24.01,2.22,53.3,2.131,0.031550638888888885,16.548524111111107,1261.6869999999994
